Time	Voltage
11.166125	-0.0205233844510567
11.16625	-0.0205844205386435
11.166375	-0.0204623483634699
11.1665	-0.0202182040131228
11.166625	-0.0202487220569162
11.16675	-0.0202182040131228
11.166875	-0.0201266498817426
11.167	-0.0204318303196765
11.167125	-0.020157167925536
11.16725	-0.0205539024948501
11.167375	-0.0205539024948501
11.1675	-0.0202792401007095
11.167625	-0.0201876859693294
11.16775	-0.0201266498817426
11.167875	-0.0201266498817426
11.168	-0.019851987487602
11.168125	-0.0197909514000153
11.16825	-0.0198825055313954
11.168375	-0.020004577706569
11.1685	-0.0202182040131228
11.168625	-0.0199130235751888
11.16875	-0.0195773250934615
11.168875	-0.0195773250934615
11.169	-0.0194857709620813
11.169125	-0.0196993972686351
11.16925	-0.0197299153124285
11.169375	-0.019302662699321
11.1695	-0.0195162890058747
11.169625	-0.0194857709620813
11.16975	-0.0192416266117342
11.169875	-0.0192721446555276
11.17	-0.0193331807431144
11.170125	-0.0193636987869078
11.17025	-0.0192111085679408
11.170375	-0.0191195544365606
11.1705	-0.019302662699321
11.170625	-0.0190890363927672
11.17075	-0.0192721446555276
11.170875	-0.0191805905241474
11.171	-0.0190585183489738
11.171125	-0.0193636987869078
11.17125	-0.0191805905241474
11.171375	-0.0189669642175937
11.1715	-0.0190585183489738
11.171625	-0.0190280003051804
11.17175	-0.0189059281300069
11.171875	-0.0190585183489738
11.172	-0.018997482261387
11.172125	-0.0188754100862135
11.17225	-0.0190585183489738
11.172375	-0.0189059281300069
11.1725	-0.0188754100862135
11.172625	-0.0188143739986267
11.17275	-0.0186923018234531
11.172875	-0.0186312657358663
11.173	-0.0187533379110399
11.173125	-0.0185397116044862
11.17325	-0.0186007476920729
11.173375	-0.0185702296482795
11.1735	-0.0185091935606928
11.173625	-0.0182040131227588
11.17375	-0.0180514229037919
11.173875	-0.0178988326848249
11.174	-0.0178683146410315
11.174125	-0.0178988326848249
11.17425	-0.0179903868162051
11.174375	-0.0178683146410315
11.1745	-0.0182040131227588
11.174625	-0.0182650492103456
11.17475	-0.0183260852979324
11.174875	-0.0183260852979324
11.175	-0.0180819409475853
11.175125	-0.0184786755168994
11.17525	-0.0183871213855192
11.175375	-0.0179903868162051
11.1755	-0.018295567254139
11.175625	-0.0179903868162051
11.17575	-0.0179293507286183
11.175875	-0.0178683146410315
11.176	-0.0178072785534447
11.176125	-0.0178377965972381
11.17625	-0.0178377965972381
11.176375	-0.0175631342030976
11.1765	-0.0176852063782712
11.176625	-0.0177767605096513
11.17675	-0.0176852063782712
11.176875	-0.0177157244220645
11.177	-0.0176852063782712
11.177125	-0.0175020981155108
11.17725	-0.0173189898527504
11.177375	-0.0173189898527504
11.1775	-0.0173189898527504
11.177625	-0.0173495078965438
11.17775	-0.017441062027924
11.177875	-0.0171663996337835
11.178	-0.0173189898527504
11.178125	-0.0170443274586099
11.17825	-0.0171358815899901
11.178375	-0.0171663996337835
11.1785	-0.0171969176775769
11.178625	-0.0171358815899901
11.17875	-0.0170443274586099
11.178875	-0.0171053635461967
11.179	-0.0169832913710231
11.179125	-0.0171969176775769
11.17925	-0.0171663996337835
11.179375	-0.0170443274586099
11.1795	-0.0166781109330892
11.179625	-0.0169222552834363
11.17975	-0.0166170748455024
11.179875	-0.0167086289768826
11.18	-0.0167696650644694
11.180125	-0.0164644846265354
11.18025	-0.016586556801709
11.180375	-0.0165255207141222
11.1805	-0.016586556801709
11.180625	-0.0162203402761883
11.18075	-0.0165560387579156
11.180875	-0.0166475928892958
11.181	-0.0165255207141222
11.181125	-0.0166170748455024
11.18125	-0.0166475928892958
11.181375	-0.0166781109330892
11.1815	-0.0166170748455024
11.181625	-0.0164644846265354
11.18175	-0.0165560387579156
11.181875	-0.0164644846265354
11.182	-0.0163729304951553
11.182125	-0.0164034485389487
11.18225	-0.0164644846265354
11.182375	-0.0162203402761883
11.1825	-0.0162813763637751
11.182625	-0.0162813763637751
11.18275	-0.0161898222323949
11.182875	-0.0160982681010147
11.183	-0.0165255207141222
11.183125	-0.0164950026703288
11.18325	-0.0162203402761883
11.183375	-0.0157930876630808
